Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
11/5/2018,6:05:40,3,18109,Male,Web,Member,Electronic,Speakers,130,3,0.2,42.2,4.2,High,credit_card
11/5/2018,13:30:05,6,31788,Female,Web,Member,Electronic,Fans,149,1,0.2,66,6.6,Medium,credit_card
11/5/2018,21:22:28,6,16328,Female,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,credit_card
11/5/2018,12:37:17,8,28208,Female,Web,Member,Electronic,Fans,149,1,0.1,61.6,6.2,High,credit_card
11/5/2018,22:41:00,3,25838,Male,Web,Member,Electronic,Mouse,111,1,0.1,14.4,1.4,Medium,credit_card
11/5/2018,12:04:53,7,52251,Male,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,Medium,credit_card
11/5/2018,18:56:35,5,20599,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.2,20.8,2.1,High,credit_card
11/5/2018,23:12:00,8,54262,Male,Web,Member,Electronic,Iron,222,2,0.1,137.6,13.8,Medium,credit_card
11/5/2018,16:29:21,8,20031,Female,Web,Member,Electronic,Iron,222,4,0.1,115.4,11.5,Medium,e_wallet
11/5/2018,17:11:44,7,29373,Male,Web,Member,Electronic,LED,192,1,0.2,108.2,10.8,Medium,credit_card
11/5/2018,19:43:56,10,36069,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.1,112,11.2,High,credit_card
11/5/2018,8:29:26,10,28253,Male,Web,Member,Fashion,Fossil Watch,159,5,0.2,63.1,6.3,High,credit_card
11/5/2018,7:21:56,6,16683,Female,Web,Member,Fashion,Suits,109,1,0.3,19.2,1.9,Medium,credit_card
11/5/2018,15:48:29,5,28227,Female,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,Low,credit_card
11/5/2018,3:12:57,2,48381,Male,Web,Member,Fashion,Suits,109,1,0.5,12.7,1.3,Medium,credit_card
11/5/2018,14:12:12,3,23846,Female,Web,Member,Fashion,Running Shoes,224,1,0.1,141.8,14.2,Medium,money_order
11/5/2018,22:15:00,5,14390,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
11/5/2018,15:10:59,8,48014,Female,Web,Member,Fashion,T - Shirts,248,1,0.2,163,16.3,Low,e_wallet
11/5/2018,11:19:24,10,46463,Male,Web,Member,Fashion,Sports Wear,85,1,0.3,21.3,2.1,Medium,credit_card
11/5/2018,11:42:29,2,47689,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
11/5/2018,19:14:48,4,15682,Female,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,credit_card
11/5/2018,21:37:08,9,37149,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,Medium,credit_card
11/5/2018,14:21:53,3,11860,Male,Web,Member,Fashion,Sneakers,62,1,0.5,20.7,2.1,Medium,credit_card
11/5/2018,11:35:21,10,26372,Male,Web,Member,Fashion,T - Shirts,248,1,0.2,163,16.3,Low,e_wallet
11/5/2018,22:46:17,7,37243,Male,Mobile,Member,Fashion,Titak watch,228,5,0.2,125.2,12.5,High,credit_card
11/5/2018,13:36:36,5,16282,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,Medium,money_order
11/5/2018,12:25:20,5,38855,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.3,145.7,14.6,High,credit_card
11/5/2018,20:00:21,8,23983,Male,Mobile,Member,Fashion,Sports Wear,85,2,0.3,42.5,4.3,Medium,credit_card
11/5/2018,9:49:33,3,45422,Male,Mobile,Member,Fashion,Sneakers,62,1,0.1,15.5,1.6,Low,credit_card
11/5/2018,23:23:01,1,14977,Male,Mobile,Member,Fashion,Jeans,218,1,0.3,131.5,13.1,High,money_order
11/5/2018,17:42:51,2,81436,Male,Mobile,Guest,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,Medium,credit_card
11/5/2018,11:09:30,2,81174,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
11/5/2018,13:45:46,8,69563,Male,Web,Member,Home & Furniture,Curtains,34,4,0.4,8.5,0.9,Medium,credit_card
11/5/2018,20:11:35,4,63870,Female,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,credit_card
11/5/2018,13:00:02,1,75556,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,105.7,10.6,Medium,credit_card
11/5/2018,21:44:48,8,62059,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.2,17.5,1.8,High,money_order
11/5/2018,22:22:38,9,99537,Female,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,High,credit_card
11/5/2018,19:47:57,10,72227,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,21.2,2.1,Medium,e_wallet
11/5/2018,22:25:06,4,62281,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,136.6,13.7,Medium,credit_card
11/5/2018,18:01:52,8,66046,Female,Mobile,Member,Home & Furniture,Beds,78,4,0.4,19.5,2,Medium,money_order
11/5/2018,17:55:47,2,85703,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,money_order
11/5/2018,10:43:04,7,82325,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.2,39,3.9,Medium,credit_card
11/5/2018,12:20:50,6,60489,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,129.5,13,Medium,e_wallet
11/5/2018,22:14:53,3,98527,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,money_order
11/5/2018,14:07:53,3,80082,Female,Web,Member,Home & Furniture,Towels,228,3,0.2,134.3,13.4,Medium,credit_card
11/5/2018,11:58:34,7,79043,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9,High,money_order
11/5/2018,21:39:56,2,63263,Female,Mobile,Member,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,High,credit_card
11/5/2018,11:04:36,4,75342,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9,Medium,credit_card
11/5/2018,19:41:36,2,75921,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Medium,credit_card
11/5/2018,0:19:31,9,83961,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.2,120.5,12,Medium,credit_card
11/5/2018,8:25:09,10,76238,Female,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,High,credit_card
11/5/2018,13:51:07,5,95157,Female,Web,Member,Home & Furniture,Towels,228,3,0.3,127.5,12.7,Low,credit_card
11/5/2018,13:09:12,9,71079,Female,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Medium,credit_card
11/5/2018,17:03:46,4,98120,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Low,credit_card
11/5/2018,19:50:50,6,77778,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.1,125.2,12.5,High,money_order
11/5/2018,11:22:09,10,85779,Female,Web,Member,Home & Furniture,Beds,78,1,0.4,15.6,1.6,Medium,credit_card
11/5/2018,14:55:40,6,90634,Female,Web,Member,Home & Furniture,Bed Sheets,211,2,0.2,122.6,12.3,Medium,credit_card
11/5/2018,11:20:48,10,99520,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,6.8,0.7,Medium,credit_card
11/5/2018,13:45:33,6,61669,Male,Web,Member,Home & Furniture,Beds,78,1,0.4,78,7.8,Medium,money_order
11/5/2018,11:54:07,9,67113,Female,Web,Member,Home & Furniture,Towels,228,1,0.4,102.4,10.2,Medium,credit_card
11/5/2018,15:56:36,10,78209,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,70,7,High,credit_card
11/5/2018,12:32:31,4,93647,Female,Web,Member,Home & Furniture,Curtains,34,2,0.1,8.5,0.9,Medium,credit_card
11/5/2018,19:33:52,3,77006,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,6.8,0.7,Low,credit_card
11/5/2018,11:15:46,4,89090,Male,Web,Member,Home & Furniture,Sofa Covers,216,2,0.4,118.7,11.9,Medium,credit_card
11/5/2018,14:07:33,5,69510,Female,Web,Member,Home & Furniture,Beds,78,1,0.2,15.6,1.6,Medium,credit_card
11/5/2018,20:28:39,10,89650,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,14,1.4,Medium,credit_card
11/5/2018,17:53:03,2,75679,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,credit_card
11/5/2018,14:55:19,4,99075,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,113.8,11.4,Medium,credit_card
11/5/2018,14:43:30,7,79657,Male,Web,Member,Home & Furniture,Towels,228,2,0.3,120.6,12.1,Medium,credit_card
11/5/2018,19:34:53,5,93853,Male,Web,Member,Home & Furniture,Dinner Crockery,133,2,0.3,37,3.7,Medium,credit_card
11/5/2018,14:10:59,10,67844,Female,Web,Member,Home & Furniture,Sofa Covers,216,2,0.4,118.7,11.9,High,credit_card
11/5/2018,21:55:17,8,84144,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,Medium,credit_card
11/5/2018,20:36:51,4,98986,Female,Web,Member,Home & Furniture,Umbrellas,70,2,0.2,17.5,1.8,High,credit_card
11/5/2018,18:13:35,2,73546,Male,Web,Member,Fashion,Suits,109,5,0.3,12.7,1.3,Medium,credit_card
11/5/2018,9:52:46,7,78664,Female,Mobile,Member,Fashion,Sports Wear,85,5,0.3,17,1.7,High,credit_card
11/5/2018,12:08:20,8,61466,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
11/5/2018,22:13:55,10,92121,Male,Web,Member,Fashion,Sports Wear,85,4,0.5,21.3,2.1,Medium,credit_card
11/5/2018,22:00:56,1,93799,Male,Web,Member,Fashion,Titak watch,228,5,0.2,125.2,12.5,High,credit_card
11/5/2018,20:16:48,6,64758,Female,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,credit_card
11/5/2018,19:18:24,8,95727,Male,Web,Guest,Fashion,Casula Shoes,122,3,0.3,31,3.1,Medium,credit_card
11/5/2018,20:20:46,9,92916,Male,Web,Member,Fashion,Suits,109,3,0.3,19.2,1.9,Medium,e_wallet
11/5/2018,10:32:56,4,76970,Male,Web,Guest,Fashion,Jeans,218,5,0.3,105.3,10.5,High,money_order
11/5/2018,14:00:06,4,94677,Male,Web,Guest,Fashion,Formal Shoes,213,5,0.1,122.4,12.2,Medium,credit_card
11/5/2018,22:22:17,3,63741,Female,Web,Member,Fashion,Fossil Watch,159,2,0.3,69.5,6.9,High,credit_card
11/5/2018,17:11:39,4,62805,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Medium,credit_card
11/5/2018,13:38:50,5,67068,Male,Web,Guest,Fashion,Shirts,196,3,0.3,98.4,9.8,High,credit_card
11/5/2018,11:04:40,2,69454,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,Medium,credit_card
11/5/2018,19:30:49,3,76114,Female,Web,Member,Fashion,Jeans,218,4,0.5,94.4,9.4,Medium,credit_card
11/5/2018,13:40:45,10,61648,Female,Web,Member,Fashion,Fossil Watch,159,4,0.2,66.3,6.6,Medium,credit_card
11/5/2018,21:52:17,3,67230,Female,Mobile,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Low,credit_card
11/5/2018,13:51:38,3,83404,Female,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,High,credit_card
11/5/2018,18:48:07,2,87851,Female,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,Medium,e_wallet
11/5/2018,17:32:15,5,95170,Female,Web,Member,Fashion,Running Shoes,224,1,0.1,141.8,14.2,Medium,credit_card
11/5/2018,9:19:13,1,89946,Female,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,Medium,credit_card
11/5/2018,0:17:35,10,62080,Female,Web,Member,Fashion,Suits,109,5,0.3,12.7,1.3,High,money_order
11/5/2018,12:38:54,10,88985,Female,Web,Member,Fashion,Jeans,218,5,0.1,127.1,12.7,High,credit_card
11/5/2018,22:30:35,4,75246,Female,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,High,money_order
11/5/2018,15:18:41,8,96221,Female,Web,Member,Fashion,Sneakers,62,5,0.2,12.4,1.2,Low,money_order
11/5/2018,6:31:51,7,79466,Female,Web,Member,Fashion,Casula Shoes,122,4,0.4,22.5,2.2,Medium,money_order
11/5/2018,14:13:02,8,95461,Male,Web,Member,Fashion,Suits,109,5,0.3,12.7,1.3,Medium,credit_card
11/5/2018,13:27:49,9,61310,Female,Mobile,Member,Fashion,T - Shirts,248,3,0.4,138.2,13.8,Low,credit_card
11/5/2018,18:31:30,2,97850,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,credit_card
11/5/2018,14:02:28,4,70797,Female,Web,Member,Fashion,Running Shoes,224,2,0.2,135,13.5,Medium,credit_card
11/5/2018,20:06:27,5,62567,Female,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,Medium,credit_card
11/5/2018,11:45:38,8,97240,Female,Web,Member,Fashion,Casula Shoes,122,3,0.2,34.7,3.5,High,e_wallet
11/5/2018,15:22:30,9,73114,Male,Web,Member,Fashion,Sports Wear,85,5,0.1,0.8,0.1,Medium,money_order
11/5/2018,0:06:01,2,90100,Female,Web,Member,Fashion,Casula Shoes,122,5,0.2,29.8,3,Medium,money_order
11/5/2018,12:53:45,3,89371,Female,Web,Member,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Low,credit_card
11/5/2018,9:27:03,4,70259,Female,Web,Member,Fashion,Shirts,196,2,0.1,112.1,11.2,High,credit_card
11/5/2018,17:03:33,3,91836,Female,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,High,credit_card
11/5/2018,0:54:40,7,69617,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,Medium,credit_card
11/5/2018,20:28:44,10,90980,Female,Web,Member,Fashion,Running Shoes,224,1,0.2,139.5,14,Medium,credit_card
11/5/2018,13:31:47,10,67783,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,High,money_order
11/5/2018,18:32:11,5,77184,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,11.5,1.2,Medium,credit_card
11/5/2018,18:03:44,1,60760,Male,Web,Member,Fashion,Sports Wear,85,4,0.2,21.3,2.1,High,money_order
11/5/2018,23:04:52,6,97741,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,49,4.9,Low,e_wallet
11/5/2018,9:58:57,4,76693,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,credit_card
11/5/2018,14:35:35,1,96207,Male,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,credit_card
11/5/2018,10:55:11,6,62444,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,125.2,12.5,High,credit_card
11/5/2018,18:29:54,4,80373,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3,Medium,credit_card
11/5/2018,14:32:16,9,62848,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,39,3.9,Medium,credit_card
11/5/2018,13:47:14,1,73406,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
11/5/2018,23:07:32,2,95626,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.4,26.4,2.6,Medium,money_order
11/5/2018,22:27:32,4,91308,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Low,credit_card
11/5/2018,21:03:19,10,87657,Male,Web,Member,Home & Furniture,Curtains,34,3,0.4,11.3,1.1,High,money_order
11/5/2018,12:34:46,9,70617,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2,Low,credit_card
11/5/2018,10:22:58,1,86927,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,110.1,11,Medium,credit_card
11/5/2018,20:25:38,5,94441,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,46.4,4.6,Medium,e_wallet
11/5/2018,8:15:58,1,64710,Male,Web,Member,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,Low,credit_card
11/5/2018,18:45:25,5,88561,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3,Medium,credit_card
11/5/2018,14:52:24,6,88954,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8,Medium,credit_card
11/5/2018,7:57:13,10,60075,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,credit_card
11/5/2018,22:57:54,7,92305,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,136.6,13.7,Medium,money_order
11/5/2018,8:53:21,2,77179,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,Medium,credit_card
11/5/2018,0:46:46,10,93798,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,High,credit_card
11/5/2018,13:36:14,4,67140,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,129.8,13,Medium,money_order
11/5/2018,22:06:45,6,98708,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,35.4,3.5,Medium,credit_card
11/6/2018,9:12:33,5,12255,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3,Critical,credit_card
11/6/2018,22:25:10,5,11919,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1,High,credit_card
11/6/2018,18:45:01,5,48931,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.1,54.4,5.4,Critical,credit_card
11/6/2018,23:40:08,10,40990,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,18,1.8,High,credit_card
11/6/2018,12:27:47,10,37521,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.1,160,16,High,credit_card
11/6/2018,16:41:44,1,29608,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,54.4,5.4,Medium,credit_card
11/6/2018,21:38:10,7,59963,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,High,e_wallet
11/6/2018,13:04:26,8,25006,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,148.7,14.9,High,credit_card
11/6/2018,11:22:17,3,30698,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,55.8,5.6,High,money_order
11/6/2018,10:11:21,7,19879,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3,High,credit_card
11/6/2018,13:26:46,6,11755,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6,Medium,money_order
11/6/2018,0:52:30,6,22253,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,139.5,13.9,High,credit_card
11/6/2018,14:44:25,2,18548,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,155,15.5,High,credit_card
11/6/2018,23:13:17,7,56170,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.3,11.2,1.1,High,credit_card
11/6/2018,19:31:50,1,37691,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.1,31.2,3.1,Critical,money_order
11/6/2018,16:04:38,1,38963,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9,Medium,credit_card
11/6/2018,17:41:56,5,43926,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8,Critical,credit_card
11/6/2018,11:45:26,7,32697,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,28.6,2.9,Critical,money_order
11/6/2018,20:35:34,2,21887,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,118.3,11.8,High,credit_card
11/6/2018,11:51:24,9,44458,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,High,credit_card
11/6/2018,19:11:34,3,30081,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.1,34.7,3.5,High,credit_card
11/6/2018,14:38:01,4,40596,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,High,credit_card
11/6/2018,5:20:01,5,26850,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.2,13.5,1.4,Critical,credit_card
11/6/2018,11:32:42,2,10530,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,114,11.4,Medium,credit_card
11/6/2018,2:58:06,1,53155,Male,Web,Member,Fashion,T - Shirts,248,5,0.5,155.6,15.6,Medium,credit_card
11/6/2018,3:21:58,8,20320,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,72.6,7.3,High,money_order
11/6/2018,16:59:58,5,58882,Female,Web,Member,Fashion,Suits,109,3,0.4,22.5,2.2,Medium,money_order
11/6/2018,13:52:52,1,25871,Male,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,Critical,credit_card
11/6/2018,17:54:58,7,33976,Male,Web,Guest,Fashion,Jeans,218,1,0.5,129.3,12.9,High,credit_card
11/6/2018,19:22:51,9,37250,Male,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,High,credit_card
11/6/2018,8:58:00,5,33973,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,High,credit_card
11/6/2018,10:29:08,9,28927,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Medium,credit_card
11/6/2018,21:10:43,2,38186,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,Critical,credit_card
11/6/2018,20:11:35,7,15813,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,High,credit_card
11/6/2018,17:41:49,2,21354,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
11/6/2018,16:01:31,7,41199,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,money_order
11/6/2018,19:48:32,6,22718,Female,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,credit_card
11/6/2018,10:37:09,8,38206,Female,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
11/6/2018,11:41:22,7,25385,Male,Web,Member,Fashion,Titak watch,228,3,0.4,134.3,13.4,High,credit_card
11/6/2018,11:16:03,7,31026,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,90.4,9,Medium,credit_card
11/6/2018,9:41:09,1,45624,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,130.9,13.1,Medium,credit_card
11/6/2018,0:57:43,1,37918,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,3.3,0.3,Critical,money_order
11/6/2018,11:31:03,1,56559,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,credit_card
11/6/2018,14:18:36,1,39805,Female,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Medium,money_order
11/6/2018,9:56:36,1,36589,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,117.1,11.7,Medium,credit_card
11/6/2018,1:43:21,1,54456,Female,Web,Member,Fashion,T - Shirts,248,2,0.4,158.1,15.8,High,credit_card
11/6/2018,17:01:24,1,14758,Male,Web,Member,Fashion,Shirts,196,2,0.5,104.2,10.4,Critical,credit_card
11/6/2018,9:29:23,1,10534,Female,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,High,e_wallet
11/6/2018,8:58:30,1,11347,Male,Web,Member,Fashion,Shirts,196,3,0.4,104.2,10.4,Critical,credit_card
11/6/2018,22:53:21,1,49535,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,128.7,12.9,High,credit_card
11/6/2018,9:33:48,1,28120,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
11/6/2018,22:04:22,1,23039,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,High,credit_card
11/6/2018,20:56:23,1,50257,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,credit_card
11/6/2018,20:01:30,1,15484,Male,Web,Member,Fashion,T - Shirts,248,2,0.5,143.2,14.3,Medium,money_order
11/6/2018,23:48:28,1,34947,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,72.6,7.3,Medium,credit_card
11/6/2018,9:19:39,1,34624,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,High,credit_card
11/6/2018,8:44:23,1,21289,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Medium,credit_card
11/6/2018,11:28:05,3,43050,Male,Web,Member,Fashion,Sports Wear,85,2,0.3,42.5,4.3,High,money_order
11/6/2018,11:34:22,10,48299,Male,Web,Member,Fashion,Fossil Watch,159,5,0.3,55.2,5.5,Medium,money_order
11/6/2018,21:19:27,1,19685,Male,Web,Member,Fashion,Shirts,196,1,0.4,104.2,10.4,Medium,credit_card
11/6/2018,20:19:36,9,26510,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,Critical,money_order
11/6/2018,22:12:52,10,45227,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
11/6/2018,7:34:57,10,57618,Male,Web,Member,Fashion,Formal Shoes,213,4,0.5,124.5,12.4,High,credit_card
11/6/2018,8:20:59,8,41279,Male,Web,Member,Fashion,Titak watch,228,2,0.3,134.3,13.4,High,credit_card
11/6/2018,19:27:20,4,40150,Male,Web,Member,Fashion,Jeans,218,1,0.3,131.5,13.1,Medium,credit_card
11/6/2018,21:03:00,8,27729,Male,Web,Member,Fashion,Running Shoes,224,5,0.3,110.4,11,Medium,credit_card
11/6/2018,16:35:54,8,25249,Female,Web,Guest,Fashion,Jeans,218,5,0.4,116.2,11.6,Medium,money_order
11/6/2018,22:47:20,8,59425,Male,Web,Member,Fashion,Jeans,218,5,0.3,105.3,10.5,High,credit_card
11/6/2018,15:06:19,9,16551,Male,Web,Member,Fashion,Formal Shoes,213,1,0.3,113.8,11.4,Medium,e_wallet
11/6/2018,11:28:35,2,11773,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,High,credit_card
11/6/2018,6:42:46,9,11441,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,High,credit_card
11/6/2018,18:01:54,6,46892,Female,Web,Member,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,High,credit_card
11/6/2018,0:42:49,2,47109,Female,Web,Guest,Fashion,Suits,109,5,0.5,23.6,2.4,Critical,credit_card
11/6/2018,17:27:10,1,16109,Female,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,credit_card
11/6/2018,14:09:01,7,45397,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,High,credit_card
11/6/2018,12:22:58,1,25162,Male,Web,Member,Fashion,Sports Wear,85,4,0.4,21.3,2.1,High,credit_card
11/6/2018,17:26:05,5,28949,Male,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,credit_card
11/6/2018,12:11:14,1,36679,Female,Web,Member,Fashion,Sneakers,62,5,0.3,12.4,1.2,Medium,debit_card
11/6/2018,17:49:08,6,56288,Male,Web,Member,Fashion,Sneakers,62,1,0.5,20.7,2.1,Medium,credit_card
11/6/2018,1:53:32,4,29097,Female,Web,Guest,Fashion,Running Shoes,224,2,0.4,135,13.5,Medium,credit_card
